id,country,mode,fulfill,incoterm,product,classification,vendor,molecule,year,quantity,item_value,unit_price,weight_kg,freight_cost,freight_per_kg,freight_pct_value,landed_cost,delivery_variance_days,on_time,weight_band,benchmark_freight_per_kg,price_index,anomaly_score,reason
12929,Kenya,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2010,1,80.0,0.8,1028.0,10083.69,9.809,12604.6125,10163.86,3,False,M,8.576,1.1438,0.1343,Freight > 25% of item value
12935,Vietnam,Air,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Lamivudine/Zidovudine,2014,11092,74871.0,0.11,957.0,1869.41,1.9534,2.4968,76833.03,0,True,M,8.576,0.2278,1.4794,Peer deviation
12959,Zambia,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2015,6280,502400.0,0.8,2548.0,28709.52,11.2675,5.7145,531625.99,0,True,XL,5.2536,2.1447,0.763,Freight/kg > 2x peer lane
12973,Haiti,Air,Direct Drop,EXW,ARV,Pediatric,CIPLA LIMITED,Lamivudine/Nevirapine/Stavudine,2012,298,685.4,0.04,21.0,304.62,14.5057,44.4441,990.98,0,True,XS,30.3862,0.4774,0.7394,Freight > 25% of item value
12981,South Sudan,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2013,90,8010.0,0.89,39.0,1434.98,36.7944,17.9149,9454.89,0,True,XS,30.3862,1.2109,0.1914,Peer deviation
13004,Mozambique,Air,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Ritonavir,2015,400,2740.0,0.11,62.0,642.99,10.3708,23.4668,3386.21,0,True,XS,30.3862,0.3413,1.075,Peer deviation
13007,Burundi,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2013,1468,117440.0,0.8,638.0,12922.07,20.254,11.0031,130507.34,0,True,M,8.576,2.3617,0.8594,Freight/kg > 2x peer lane
13016,Burundi,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak Dipstick Assay Kit",2012,305,7777.5,0.85,34.0,836.8,24.6118,10.7592,8625.2,0,True,XS,30.3862,0.81,0.2108,Peer deviation
13020,Haiti,Air,Direct Drop,EXW,MRDT,Malaria,Premier Medical Corporation Ltd.,"Malaria Antigen P.f Kit, 30 x 1 Test",2012,3,49.5,0.55,1.0,969.55,969.55,1958.6869,1019.12,0,True,XS,30.3862,31.9075,3.4628,Freight/kg > 2x peer lane
13027,Vietnam,Air,Direct Drop,EXW,ARV,Adult,HETERO LABS LIMITED,Efavirenz,2014,5300,18550.0,0.12,2922.0,5616.02,1.922,30.275,24185.09,0,True,XL,5.2536,0.3658,1.0056,Freight > 25% of item value
13038,South Africa,Ocean,Direct Drop,DDP,ARV,Pediatric,Aurobindo Pharma Limited,Efavirenz,2011,54768,133633.92,0.08,3237.0,10923.46,3.3746,8.1742,144777.88,43,False,XL,2.0453,1.6499,0.5007,Delivery > 14 days late
13093,Vietnam,Air,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,2013,11500,132135.0,0.38,1295.0,2021.05,1.5607,1.5295,134319.5,-2,True,L,7.9081,0.1973,1.6228,Peer deviation
13106,Vietnam,Air,Direct Drop,EXW,ARV,Adult,HETERO LABS LIMITED,Tenofovir Disoproxil Fumarate,2014,16000,56800.0,0.12,1948.0,3138.25,1.611,5.5251,59996.64,0,True,L,7.9081,0.2037,1.591,Peer deviation
13138,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2013,2744,244216.0,0.89,1186.0,25193.28,21.2422,10.316,269751.67,1,False,L,7.9081,2.6861,0.9881,Freight/kg > 2x peer lane
13161,South Africa,Air,Direct Drop,DDP,ARV,Adult,Aurobindo Pharma Limited,Efavirenz,2010,56877,265615.59,0.16,4815.0,5886.9,1.2226,2.2163,272075.16,0,True,XL,5.2536,0.2327,1.4579,Peer deviation
13205,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2009,3500,245000.0,0.7,893.0,12858.12,14.3988,5.2482,258338.32,0,True,M,8.576,1.679,0.5182,Peer deviation
13275,Vietnam,Air,Direct Drop,EXW,ARV,Adult,HETERO LABS LIMITED,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,2015,17760,177600.0,0.33,2516.0,3816.3,1.5168,2.1488,181625.34,0,True,XL,5.2536,0.2887,1.2423,Peer deviation
13277,Vietnam,Air,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tenofovir Disoproxil Fumarate,2009,1680,13860.0,0.28,110.0,791.43,7.1948,5.7102,14678.6,0,True,S,12.3749,0.5814,0.5423,Peer deviation
13302,Rwanda,Air,Direct Drop,CIP,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Lamivudine/Tenofovir Disoproxil Fumarate,2010,138422,1211192.5,0.29,13147.0,4781.8,0.3637,0.3948,1218585.63,0,True,XXL,3.5132,0.1035,2.2679,Peer deviation
13311,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2012,2000,160000.0,0.8,957.0,18919.56,19.7697,11.8247,179143.88,0,True,M,8.576,2.3052,0.8352,Freight/kg > 2x peer lane
13379,Malawi,Ocean,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,2013,243800,2801262.0,0.38,27549.0,24875.46,0.903,0.888,2829602.62,0,True,XXL,1.2975,0.6959,0.3625,Peer deviation
13487,Haiti,Ocean,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,2015,25000,256000.0,0.34,3034.0,7658.27,2.5241,2.9915,263921.44,0,True,XL,2.0453,1.2341,0.2104,Peer deviation
13544,Côte d'Ivoire,Air,Direct Drop,FCA,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2014,500,15410.0,0.1,505.0,6523.85,12.9185,42.3352,21949.69,0,True,M,8.576,1.5064,0.4097,Freight > 25% of item value
13547,"Congo, DRC",Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2014,77,2464.0,1.6,509.0,8021.11,15.7586,325.5321,10487.64,0,True,M,8.576,1.8375,0.6084,Freight > 25% of item value
15356,Sudan,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2012,35,1120.0,1.6,12.0,646.81,53.9008,57.7509,1768.66,0,True,XS,30.3862,1.7739,0.5732,Freight > 25% of item value
13555,Vietnam,Air,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Lamivudine/Nevirapine/Zidovudine,2015,13000,105300.0,0.13,2672.0,2504.64,0.9374,2.3786,107912.89,0,True,XL,5.2536,0.1784,1.7236,Peer deviation
13571,South Sudan,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2015,18,576.0,1.6,177.0,1692.35,9.5613,293.8108,2268.94,0,True,S,12.3749,0.7726,0.2579,Freight > 25% of item value
13581,Swaziland,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2011,377,30160.0,0.8,172.0,4504.46,26.1887,14.9352,34714.22,0,True,S,12.3749,2.1163,0.7497,Freight/kg > 2x peer lane
13608,Uganda,Air,Direct Drop,DDP,ARV,Adult,ASPEN PHARMACARE,Etravirine,2012,121,9075.0,0.62,43.0,199.0,4.6279,2.1928,9286.72,0,True,XS,30.3862,0.1523,1.8819,Peer deviation
13652,Vietnam,Air,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Efavirenz,2009,21504,139776.0,0.22,1849.0,4191.83,2.2671,2.999,144241.79,0,True,L,7.9081,0.2867,1.2494,Peer deviation
13696,Dominican Republic,Air,Direct Drop,EXW,HRDT,HIV test - Ancillary,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Diluent, 25 Tests",2011,448,403.2,0.9,71.0,844.36,11.8924,209.4147,1248.23,0,True,XS,30.3862,0.3914,0.9381,Freight > 25% of item value
13700,Mozambique,Air,Direct Drop,EXW,ARV,Adult,HETERO LABS LIMITED,Lamivudine/Nevirapine/Zidovudine,2014,35136,284952.96,0.14,4784.0,19286.53,4.0315,6.7683,304532.42,0,True,XL,5.2536,0.7674,0.2648,Peer deviation
13708,"Congo, DRC",Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2014,32,1024.0,1.6,54.0,2734.02,50.63,266.9941,3759.07,0,True,XS,30.3862,1.6662,0.5106,Freight > 25% of item value
13739,Haiti,Ocean,Direct Drop,EXW,ARV,Pediatric,Aurobindo Pharma Limited,Zidovudine,2013,1832,3847.2,0.01,3504.0,7117.39,2.0312,185.0018,10969.35,0,True,XL,2.0453,0.9931,0.0069,Freight > 25% of item value
13748,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",2009,350,9450.0,1.35,205.0,1437.4,7.0117,15.2106,10905.92,0,True,S,12.3749,0.5666,0.5681,Peer deviation
13761,Vietnam,Air,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Ritonavir,2012,174,4047.24,0.78,21.0,583.66,27.7933,14.4212,4636.57,0,True,XS,30.3862,0.9147,0.0892,Peer deviation
13817,Zimbabwe,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Lamivudine/Tenofovir Disoproxil Fumarate,2014,32670,151915.5,0.16,3076.0,25730.13,8.3648,16.9371,177801.8,0,True,XL,5.2536,1.5922,0.4651,Peer deviation
13841,Rwanda,Air,Direct Drop,CIP,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Lamivudine/Tenofovir Disoproxil Fumarate,2010,62209,681188.55,0.36,5795.0,63600.4,10.975,9.3367,746124.08,0,True,XXL,3.5132,3.124,1.1391,Freight/kg > 2x peer lane
13842,"Congo, DRC",Air,Direct Drop,EXW,ARV,Pediatric,Aurobindo Pharma Limited,Nevirapine,2014,940,1175.0,0.04,132.0,2516.57,19.0649,214.1762,3692.78,0,True,S,12.3749,1.5406,0.4322,Freight > 25% of item value
15368,Vietnam,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Lamivudine,2010,24480,58752.0,0.04,3536.0,20910.43,5.9136,35.591,79777.58,0,True,XL,5.2536,1.1256,0.1183,Freight > 25% of item value
13862,Burundi,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak Dipstick Assay Kit",2015,595,16422.0,0.92,63.0,865.67,13.7408,5.2714,17307.0,0,True,XS,30.3862,0.4522,0.7936,Peer deviation
13874,Haiti,Air,Direct Drop,EXW,ARV,Adult,MICRO LABS LIMITED,Efavirenz,2013,14448,46667.04,0.11,2284.0,13257.25,5.8044,28.4082,59982.02,0,True,L,7.9081,0.734,0.3093,Freight > 25% of item value
13886,Uganda,Air,Direct Drop,CIP,ARV,Adult,ASPEN PHARMACARE,Etravirine,2013,108,3888.0,0.3,22.0,265.0,12.0455,6.8158,4157.81,0,True,XS,30.3862,0.3964,0.9253,Peer deviation
13897,Kenya,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2012,8298,738522.0,0.89,1427.0,16090.59,11.2758,2.1788,755831.15,0,True,L,7.9081,1.4258,0.3548,Peer deviation
13903,Tanzania,Air,Direct Drop,EXW,ARV,Pediatric,Aurobindo Pharma Limited,Efavirenz,2014,5925,9243.0,0.05,394.0,3245.39,8.237,35.1119,12499.82,0,True,S,12.3749,0.6656,0.407,Freight > 25% of item value
13904,Vietnam,Air,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Lamivudine/Zidovudine,2014,9800,63602.0,0.11,2235.0,3708.72,1.6594,5.8311,67376.1,0,True,L,7.9081,0.2098,1.5614,Peer deviation
13915,Cameroon,Air,Direct Drop,EXW,HRDT,HIV test,Orasure Technologies Inc.,"HIV 1/2, OraQuick Rapid Antibody Kit",2014,1000,350000.0,3.5,2090.0,51331.09,24.5603,14.666,401764.04,0,True,L,7.9081,3.1057,1.1332,Freight/kg > 2x peer lane
13926,South Africa,Air,Direct Drop,DDP,ARV,Adult,CIPLA LIMITED,Tenofovir Disoproxil Fumarate,2011,19992,156337.44,0.26,1378.0,3646.1,2.6459,2.3322,160320.6,104,False,L,7.9081,0.3346,1.0949,Delivery > 14 days late
13959,Zambia,Air,Direct Drop,EXW,ARV,Pediatric,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Lamivudine/Zidovudine,2014,10000,19900.0,0.03,849.0,4316.34,5.084,21.6902,24236.8,0,True,M,8.576,0.5928,0.5229,Peer deviation
13968,South Sudan,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2013,35,1120.0,1.6,176.0,4124.74,23.436,368.2804,5246.13,0,True,S,12.3749,1.8938,0.6386,Freight > 25% of item value
13978,Vietnam,Air,Direct Drop,EXW,ARV,Adult,HETERO LABS LIMITED,Lamivudine/Zidovudine,2013,9095,62300.75,0.11,1736.0,8163.83,4.7027,13.1039,70541.65,0,True,L,7.9081,0.5947,0.5198,Peer deviation
13988,Haiti,Air,Direct Drop,EXW,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",2013,300,7350.0,24.5,182.0,2581.83,14.1859,35.1269,9940.92,0,True,S,12.3749,1.1463,0.1366,Freight > 25% of item value
14016,Vietnam,Air,Direct Drop,EXW,ARV,Adult,MICRO LABS LIMITED,Nevirapine,2014,7600,15808.0,0.03,1292.0,2800.95,2.1679,17.7186,18625.2,0,True,L,7.9081,0.2741,1.2941,Peer deviation
14018,Haiti,Air,Direct Drop,EXW,ARV,Adult,HETERO LABS LIMITED,Lamivudine/Zidovudine,2015,50544,334095.84,0.11,4669.0,34778.32,7.4488,10.4097,369217.61,0,True,XL,5.2536,1.4179,0.3491,Peer deviation
14043,Vietnam,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Tenofovir Disoproxil Fumarate,2010,3528,27342.0,0.26,395.0,3538.57,8.9584,12.9419,30939.52,0,True,M,8.576,1.0446,0.0436,Peer deviation
14097,Burundi,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2014,3484,278720.0,0.8,1415.0,33228.68,23.4832,11.9219,312235.2,0,True,L,7.9081,2.9695,1.0884,Freight/kg > 2x peer lane
14178,Tanzania,Air,Direct Drop,EXW,HRDT,HIV test,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",2011,10000,200000.0,0.8,3334.0,21952.35,6.5844,10.9762,222282.35,30,False,XL,5.2536,1.2533,0.2258,Delivery > 14 days late
14180,Zambia,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2014,9500,304000.0,1.6,2783.0,20621.1,7.4097,6.7833,324933.61,0,True,XL,5.2536,1.4104,0.3439,Peer deviation
14195,Benin,Air,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,2011,1244,17540.4,0.47,175.0,5864.56,33.5118,33.4346,23433.9,0,True,S,12.3749,2.708,0.9962,Freight/kg > 2x peer lane
14210,Côte d'Ivoire,Air,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Abacavir/Lamivudine/Zidovudine,2011,4000,112000.0,0.47,655.0,5300.24,8.092,4.7324,117485.04,0,True,M,8.576,0.9436,0.0581,Peer deviation
14230,Rwanda,Air,Direct Drop,FCA,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2013,400,12328.0,0.1,454.0,7152.99,15.7555,58.0223,19496.24,0,True,M,8.576,1.8372,0.6082,Freight > 25% of item value
14241,Mozambique,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Didanosine,2014,800,6064.0,0.25,77.0,979.14,12.7161,16.1468,7049.37,0,True,XS,30.3862,0.4185,0.8711,Peer deviation
14252,Uganda,Air,Direct Drop,EXW,ARV,Pediatric,CIPLA LIMITED,Lamivudine/Zidovudine,2014,7445,16676.8,0.04,574.0,3868.24,6.7391,23.1953,20562.18,0,True,M,8.576,0.7858,0.241,Peer deviation
14265,Vietnam,Air,Direct Drop,EXW,ARV,Pediatric,Aurobindo Pharma Limited,Nevirapine,2013,263,486.55,0.01,182.0,5970.85,32.8069,1227.1812,6458.0,0,True,S,12.3749,2.6511,0.975,Freight/kg > 2x peer lane
14278,Ethiopia,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Lamivudine,2010,56000,133280.0,0.04,2996.0,10612.93,3.5424,7.9629,144180.28,0,True,XL,5.2536,0.6743,0.3941,Peer deviation
14279,Tanzania,Air,Direct Drop,EXW,ARV,Adult,HETERO LABS LIMITED,Efavirenz,2012,100986,343352.4,0.11,10579.0,41585.93,3.931,12.1117,385419.71,0,True,XXL,3.5132,1.1189,0.1124,Peer deviation
14286,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",2013,1900,55100.0,1.45,550.0,8263.16,15.0239,14.9967,63431.32,0,True,M,8.576,1.7519,0.5607,Peer deviation
14291,Tanzania,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2014,100,8000.0,0.8,39.0,1176.54,30.1677,14.7068,9184.76,0,True,XS,30.3862,0.9928,0.0072,Peer deviation
14309,Vietnam,Air,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2013,3812,231845.84,0.51,824.0,3216.15,3.9031,1.3872,235387.04,0,True,M,8.576,0.4551,0.7872,Peer deviation
14331,Vietnam,Air,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Efavirenz,2009,3528,22932.0,0.22,383.0,1162.52,3.0353,5.0694,24139.47,0,True,S,12.3749,0.2453,1.4054,Peer deviation
14348,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2011,2044,181916.0,0.89,976.0,26014.88,26.6546,14.3005,208231.04,0,True,M,8.576,3.1081,1.134,Freight/kg > 2x peer lane
14384,Tanzania,Air,Direct Drop,EXW,ARV,Pediatric,Aurobindo Pharma Limited,Efavirenz,2014,20867,32552.52,0.05,1337.0,8403.67,6.2855,25.8157,40996.46,0,True,L,7.9081,0.7948,0.2297,Freight > 25% of item value
14404,South Africa,Ocean,Direct Drop,DDP,ARV,Adult,STRIDES ARCOLAB LIMITED,Nevirapine,2011,150000,430500.0,0.05,9306.0,10511.33,1.1295,2.4417,441721.65,0,True,XXL,1.2975,0.8705,0.1386,Peer deviation
14409,South Africa,Ocean,Direct Drop,DDP,ARV,Adult,CIPLA LIMITED,Nevirapine,2011,159000,443610.0,0.05,16729.0,25199.31,1.5063,5.6805,469765.73,0,True,XXL,1.2975,1.161,0.1492,Peer deviation
14410,Nigeria,Air,Direct Drop,EXW,ACT,ACT,NOVARTIS PHARMA SERVICES AG,Artemether/Lumefantrine,2011,1245,48555.0,0.05,859.0,5810.56,6.7643,11.967,54470.24,0,True,M,8.576,0.7888,0.2373,Peer deviation
14431,Rwanda,Air,Direct Drop,FCA,ARV,Adult,Hoffmann-La Roche ltd Basel,Nelfinavir (as mesilate),2012,109,17410.04,0.59,27.0,2205.25,81.6759,12.6665,19644.02,0,True,XS,30.3862,2.6879,0.9888,Freight/kg > 2x peer lane
14447,South Africa,Ocean,Direct Drop,DDP,ARV,Adult,Aurobindo Pharma Limited,Efavirenz,2011,5745,25909.95,0.15,488.0,4232.71,8.6736,16.3362,30185.41,-24,True,M,5.2862,1.6408,0.4952,Peer deviation
14508,Zimbabwe,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2011,2730,218400.0,0.8,1053.0,27236.25,25.8654,12.4708,245996.61,0,True,M,8.576,3.016,1.1039,Freight/kg > 2x peer lane
14571,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2012,2744,244216.0,0.89,1303.0,28734.43,22.0525,11.766,273292.82,-1,True,L,7.9081,2.7886,1.0255,Freight/kg > 2x peer lane
14578,Haiti,Ocean,Direct Drop,EXW,ARV,Pediatric,Aurobindo Pharma Limited,Efavirenz,2013,3680,20240.0,0.06,6385.0,8768.76,1.3733,43.3239,29033.8,0,True,XXL,1.2975,1.0585,0.0568,Freight > 25% of item value
14605,Haiti,Ocean,Direct Drop,EXW,ARV,Adult,HETERO LABS LIMITED,Efavirenz,2013,71376,231258.24,0.11,5864.0,7558.01,1.2889,3.2682,239102.32,0,True,XXL,1.2975,0.9934,0.0067,Peer deviation
14658,Zambia,Air,Direct Drop,FCA,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2015,2265,69807.3,0.1,2272.0,14603.71,6.4277,20.92,84482.77,0,True,L,7.9081,0.8128,0.2073,Peer deviation
14665,Haiti,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2010,1000,97680.0,0.98,227.0,2486.62,10.9543,2.5457,100377.22,0,True,S,12.3749,0.8852,0.1219,Peer deviation
14694,Côte d'Ivoire,Air,Direct Drop,CIP,ARV,Pediatric,BRISTOL-MYERS SQUIBB,Didanosine,2010,6000,57000.0,0.16,1278.0,1742.12,1.3632,3.0564,58865.01,0,True,L,7.9081,0.1724,1.7581,Peer deviation
14710,Haiti,Air,Direct Drop,EXW,ARV,Adult,MICRO LABS LIMITED,Efavirenz,2014,29908,89125.84,0.1,2423.0,14650.41,6.0464,16.4379,103867.87,0,True,XL,5.2536,1.1509,0.1406,Peer deviation
14743,South Africa,Ocean,Direct Drop,DDP,ARV,Adult,Aurobindo Pharma Limited,Zidovudine,2011,87500,641375.0,0.12,4416.0,7334.83,1.661,1.1436,650092.63,0,True,XL,2.0453,0.8121,0.2082,Peer deviation
14785,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2013,3200,256000.0,0.8,1394.0,20822.73,14.9374,8.1339,277139.4,0,True,L,7.9081,1.8889,0.636,Peer deviation
14811,Rwanda,Air,Direct Drop,EXW,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",2014,4068,99666.0,24.5,2712.0,37680.04,13.8938,37.8063,137448.5,0,True,XL,5.2536,2.6446,0.9725,Freight/kg > 2x peer lane
14820,Pakistan,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2012,2132,170560.0,0.8,1017.0,14959.84,14.7098,8.771,185758.97,0,True,M,8.576,1.7152,0.5395,Peer deviation
14846,"Congo, DRC",Air,Direct Drop,FCA,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2013,60,1849.2,0.1,113.0,2570.86,22.751,139.0255,4422.35,0,True,S,12.3749,1.8385,0.6089,Freight > 25% of item value
14871,Vietnam,Air,Direct Drop,EXW,ARV,Pediatric,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Lamivudine/Zidovudine,2013,1769,3714.9,0.04,1961.0,7308.37,3.7269,196.7313,11027.87,0,True,L,7.9081,0.4713,0.7523,Freight > 25% of item value
14931,Rwanda,Air,Direct Drop,FCA,ARV,Pediatric,SWORDS LABORATORIES,Atazanavir,2015,1080,43869.6,0.68,282.0,1028.1,3.6457,2.3435,44942.8,0,True,S,12.3749,0.2946,1.2221,Peer deviation
14941,Tanzania,Air,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,2010,9000,179100.0,0.66,1081.0,5834.1,5.3969,3.2575,185320.24,0,True,L,7.9081,0.6825,0.3821,Peer deviation
14943,Uganda,Air,Direct Drop,CIP,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Indinavir,2010,75,3750.0,0.28,19.0,435.0,22.8947,11.6,4192.35,0,True,XS,30.3862,0.7535,0.2831,Peer deviation
14988,South Sudan,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2012,337,29993.0,0.89,181.0,4978.09,27.5033,16.5975,35013.14,0,True,S,12.3749,2.2225,0.7986,Freight/kg > 2x peer lane
15005,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2012,8018,256576.0,1.6,2607.0,28595.45,10.9687,11.145,285531.17,0,True,XL,5.2536,2.0879,0.7361,Freight/kg > 2x peer lane
15012,South Africa,Ocean,Direct Drop,DDP,ARV,Adult,Aurobindo Pharma Limited,Zidovudine,2011,2452,17899.6,0.12,127.0,47101.63,370.879,263.1435,65030.76,0,True,S,20.1773,18.381,2.9113,Freight/kg > 2x peer lane
15051,Guyana,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2012,2769,88608.0,1.6,876.0,8969.97,10.2397,10.1232,97702.2,0,True,M,8.576,1.194,0.1773,Peer deviation
15115,"Congo, DRC",Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2014,34,1088.0,1.6,112.0,3196.31,28.5385,293.7785,4285.43,0,True,S,12.3749,2.3062,0.8356,Freight/kg > 2x peer lane
